state,district,period,enrolment_count,demographic_update_count,biometric_update_count,UIS,total_updates,rolling_updates,historical_avg,RIS,BSS,period_dt,TSD,TSD_raw,TSD_norm,UIS_raw,RIS_raw,BSS_raw,AFI_raw,AFI
Chhattisgarh,Mungeli,2025-08,51,1566.0,334.0,0.001441251188084,1900.0,820.6666666666666,5779.2307692307695,0.0119607590498794,0.1757894736842105,2025-08-01,0.21627255863175598,-0.2305798602520755,0.2162725586317559,0.001441251188084,0.0119607590498794,0.1757894736842105,0.09062444526629887,9.441951015256727
Chhattisgarh,Mungeli,2025-09,86,1499.0,430.0,0.0008677408239444,1929.0,1343.6666666666667,5779.2307692307695,0.0195831924167603,0.2229134266459305,2025-09-01,0.2166523915985487,-0.2288561123378374,0.2166523915985487,0.0008677408239444,0.0195831924167603,0.2229134266459305,0.10421495533256576,10.888470187593493
Chhattisgarh,Mungeli,2025-10,43,274.0,493.0,0.0006900541337121,767.0,1532.0,5779.2307692307695,0.0223280457324313,0.6427640156453716,2025-10-01,0.2014328775498176,-0.2979249080738646,0.2014328775498176,0.0006900541337121,0.0223280457324313,0.6427640156453716,0.20676660709452788,21.80365510009245
Chhattisgarh,Mungeli,2025-11,48,29.0,276.0,0.0002458186648097,305.0,1000.3333333333334,5779.2307692307695,0.0145793005315549,0.9049180327868852,2025-11-01,0.19538174545815343,-0.3253859955351766,0.1953817454581534,0.0002458186648097,0.0145793005315549,0.9049180327868852,0.2690244280206836,28.430126892429723
Chhattisgarh,Mungeli,2025-12,57,44.0,346.0,0.0002646951627977,390.0,487.3333333333333,5779.2307692307695,0.0071026115885149,0.8871794871794871,2025-12-01,0.19649504898151154,-0.3203336309589612,0.1964950489815115,0.0002646951627977,0.0071026115885149,0.8871794871794871,0.2629489430371421,27.783476732348504
Chhattisgarh,Mungeli,NaT,751,4496.0,2150.0,0.0003423549829675,6646.0,2447.0,5779.2307692307695,0.0356636605138769,0.3235028588624736,,0.2784341883006698,0.0515204018504934,0.2784341883006698,0.0003423549829675,0.0356636605138769,0.3235028588624736,0.14558117399911186,15.291323950731922
Chhattisgarh,Narayanpur,2025-01,15,4993.0,13408.0,0.0474576708318826,18401.0,18401.0,1734.1666666666667,0.8937428396446168,0.7286560513015597,2025-01-01,0.9660314634819057,3.1719561526950564,0.9660314634819056,0.0474576708318826,0.8937428396446168,0.7286560513015597,0.61304331668249,65.04611228730175
Chhattisgarh,Narayanpur,2025-02,10,28.0,78.0,0.0004100738906727,106.0,9253.5,1734.1666666666667,0.4494456478806294,0.7358490566037735,2025-02-01,0.19880177722690792,-0.309865297903801,0.1988017772269079,0.0004100738906727,0.4494456478806294,0.7358490566037735,0.33620705373368415,35.58077507766552
Chhattisgarh,Narayanpur,2025-03,9,2.0,130.0,0.0005673978361509,132.0,6213.0,1734.1666666666667,0.3017675269122333,0.9848484848484848,2025-03-01,0.1998921282431763,-0.3049170957876179,0.1998921282431763,0.0005673978361509,0.3017675269122333,0.9848484848484848,0.36180264793966005,38.305067070075346
Chhattisgarh,Narayanpur,2025-04,5,152.0,150.0,0.0023366474525126,302.0,180.0,1734.1666666666667,0.0087426613301467,0.4966887417218543,2025-04-01,0.20702134642646955,-0.2725634665664205,0.2070213464264695,0.0023366474525126,0.0087426613301467,0.4966887417218543,0.16846311428404795,17.726785545700366
Chhattisgarh,Narayanpur,2025-05,11,0.0,60.0,0.0002110157241883,60.0,164.66666666666666,1734.1666666666667,0.0079979161057268,1.0,2025-05-01,0.19687269465966387,-0.318619809340125,0.1968726946596638,0.0002110157241883,0.0079979161057268,1.0,0.29143732267562095,30.8156651590473
Chhattisgarh,Narayanpur,2025-06,7,0.0,44.0,0.0002431705012075,44.0,135.33333333333334,1734.1666666666667,0.0065731861111844,1.0,2025-06-01,0.19620170941888335,-0.3216648567962377,0.1962017094188833,0.0002431705012075,0.0065731861111844,1.0,0.29095658956193504,30.764497861989785
Chhattisgarh,Narayanpur,2025-08,14,0.0,86.0,0.0002376438989073,86.0,63.333333333333336,1734.1666666666667,0.0030761215791257,1.0,2025-08-01,0.19796304567593226,-0.3136716072239419,0.1979630456759322,0.0002376438989073,0.0030761215791257,1.0,0.2904329326996401,30.708761933953095
Chhattisgarh,Narayanpur,2025-09,13,0.0,144.0,0.0004285242398902,144.0,91.33333333333331,1734.1666666666667,0.0044360911193707,1.0,2025-09-01,0.2003953671737617,-0.3026333101955334,0.2003953671737617,0.0004285242398902,0.0044360911193707,1.0,0.2913166534865621,30.802821616411087
Chhattisgarh,Narayanpur,2025-10,11,56.0,240.0,0.001041010905996,296.0,175.33333333333334,1734.1666666666667,0.0085159997401059,0.8108108108108109,2025-10-01,0.20676972696117685,-0.2737053593624628,0.2067697269611768,0.001041010905996,0.0085159997401059,0.8108108108108109,0.24649795130176338,26.03249940823431
Chhattisgarh,Narayanpur,2025-11,5,52.0,126.0,0.0013772292932028,178.0,206.0,1734.1666666666667,0.0100054901889457,0.7078651685393258,2025-11-01,0.20182121081042037,-0.2961625843512939,0.2018212108104203,0.0013772292932028,0.0100054901889457,0.7078651685393258,0.22024507563211276,23.23824902322619
Chhattisgarh,Narayanpur,2025-12,12,0.0,109.0,0.0003513997962525,109.0,194.33333333333331,1734.1666666666667,0.0094388362138436,1.0,2025-12-01,0.1989275869595543,-0.3092943515057799,0.1989275869595543,0.0003513997962525,0.0094388362138436,1.0,0.29225064638424747,30.902232059929442
Chhattisgarh,Narayanpur,NaT,208,438.0,514.0,0.0001770638352324,952.0,413.0,1734.1666666666667,0.0200595507186145,0.5399159663865546,,0.23428012183317892,-0.1488584136618424,0.2342801218331789,0.0001770638352324,0.0200595507186145,0.5399159663865546,0.1869030227934978,19.689455163322886
Chhattisgarh,Raigarh,2025-01,1583,9159.0,86436.0,0.0023362026710009,95595.0,95595.0,10136.153846153846,0.794372073875835,0.9041895496626392,2025-01-01,0.9911960916239296,3.286157601923288,0.9911960916239296,0.0023362026710009,0.794372073875835,0.9041895496626392,0.6235804850107047,66.16764605863055
Chhattisgarh,Raigarh,2025-02,75,234.0,1019.0,0.0006463177169974,1253.0,48424.0,10136.153846153846,0.4023921052917352,0.8132482043096568,2025-02-01,0.1918122891121521,-0.3415848078271621,0.1918122891121521,0.0006463177169974,0.4023921052917352,0.8132482043096568,0.3424664305378776,36.24699794273808
Chhattisgarh,Raigarh,2025-03,101,327.0,1291.0,0.0006197455213044,1618.0,32822.0,10136.153846153846,0.2727431372849276,0.7978986402966626,2025-03-01,0.19490502710707266,-0.3275494261354563,0.1949050271070726,0.0006197455213044,0.2727431372849276,0.7978986402966626,0.3068273734732034,32.453720201381316
Chhattisgarh,Raigarh,2025-04,39,638.0,1449.0,0.0020702085385438,2087.0,1652.6666666666667,10136.153846153846,0.0137332731568122,0.6942980354575946,2025-04-01,0.19887898359917613,-0.3095149219891274,0.1988789835991761,0.0020702085385438,0.0137332731568122,0.6942980354575946,0.21740468643500005,22.93592943327055
Chhattisgarh,Raigarh,2025-05,44,186.0,855.0,0.0009152807036671,1041.0,1582.0,10136.153846153846,0.0131460496979085,0.8213256484149856,2025-05-01,0.19001595909866398,-0.3497368651385091,0.1900159590986639,0.0009152807036671,0.0131460496979085,0.8213256484149856,0.24689570055905644,26.07483423773311
Chhattisgarh,Raigarh,2025-06,71,108.0,1570.0,0.0009143024030678,1678.0,1602.0,10136.153846153846,0.0133122450164662,0.935637663885578,2025-06-01,0.19541342239390894,-0.325242240103943,0.1954134223939089,0.0009143024030678,0.0133122450164662,0.935637663885578,0.2765944524252132,29.23584981105577
Chhattisgarh,Raigarh,2025-07,48,24.0,771.0,0.0006407404541761,795.0,1171.3333333333333,10136.153846153846,0.0097335058235252,0.969811320754717,2025-07-01,0.1879315384226353,-0.3591963278677136,0.1879315384226353,0.0006407404541761,0.0097335058235252,0.969811320754717,0.2826647364653404,29.881946403660397
Chhattisgarh,Raigarh,2025-08,114,1313.0,1609.0,0.0009915888021729,2922.0,1798.3333333333333,10136.153846153846,0.0149437290603069,0.5506502395619439,2025-08-01,0.2059541513409808,-0.2774065830505673,0.2059541513409807,0.0009915888021729,0.0149437290603069,0.5506502395619439,0.18288679906441074,19.261984480015848
Chhattisgarh,Raigarh,2025-09,106,800.0,1754.0,0.0009321188294572,2554.0,2090.333333333333,10136.153846153846,0.0173701807112483,0.6867658574784652,2025-09-01,0.20283599358171836,-0.2915573240438489,0.2028359935817183,0.0009321188294572,0.0173701807112483,0.6867658574784652,0.2168808439126092,22.88017374432077
Chhattisgarh,Raigarh,2025-10,69,261.0,1691.0,0.001094427446805,1952.0,2476.0,10136.153846153846,0.0205749804374346,0.8662909836065574,2025-10-01,0.19773509420379454,-0.3147060905600323,0.1977350942037945,0.001094427446805,0.0205749804374346,0.8662909836065574,0.2615918380857984,27.639031945403797
Chhattisgarh,Raigarh,2025-11,62,160.0,1561.0,0.0010738544824221,1721.0,2075.6666666666665,10136.153846153846,0.017248304144306,0.9070307960488088,2025-11-01,0.19577777234947494,-0.3235887567813584,0.1957777723494749,0.0010738544824221,0.017248304144306,0.9070307960488088,0.27054748586290034,28.59223503690715
Chhattisgarh,Raigarh,2025-12,61,304.0,1701.0,0.001271571529228,2005.0,1892.6666666666667,10136.153846153846,0.0157276169795037,0.8483790523690773,2025-12-01,0.1981841767071666,-0.3126680762321955,0.1981841767071666,0.001271571529228,0.0157276169795037,0.8483790523690773,0.25604497413734695,27.048646079924456
Chhattisgarh,Raigarh,NaT,981,8056.0,8493.0,0.0006526179309468,16549.0,6758.333333333333,10136.153846153846,0.0561601680625993,0.513203214695752,,0.3214191942362765,0.2465938178066264,0.3214191942362765,0.0006526179309468,0.0561601680625993,0.513203214695752,0.20682046991612718,21.809388041957003
Chhattisgarh,Raipur,2025-01,409,25872.0,108072.0,0.012669404717505,133944.0,133944.0,12168.384615384615,0.9271549474774948,0.8068446514961476,2025-01-01,0.9977488988965652,3.3158953784095844,0.9977488988965652,0.012669404717505,0.9271549474774948,0.8068446514961476,0.6368505009379752,67.58005312520974
Chhattisgarh,Raipur,2025-02,92,198.0,698.0,0.0003767701046378,896.0,67420.0,12168.384615384615,0.4666785116088269,0.7790178571428571,2025-02-01,0.19944593981770645,-0.3069419762877365,0.1994459398177064,0.0003767701046378,0.4666785116088269,0.7790178571428571,0.3514263111828536,37.20065156365527
Chhattisgarh,Raipur,2025-03,77,487.0,720.0,0.0006064189978461,1207.0,45349.0,12168.384615384615,0.3139039427906955,0.5965202982601492,2025-03-01,0.20131197478458698,-0.2984735858022662,0.2013119747845869,0.0006064189978461,0.3139039427906955,0.5965202982601492,0.2680503809189824,28.326453240705124
Chhattisgarh,Raipur,2025-04,99,438.0,1120.0,0.0006088194412694,1558.0,1220.3333333333333,12168.384615384615,0.008447097948185,0.7188703465982028,2025-04-01,0.20341801424881556,-0.2889160132607867,0.2034180142488155,0.0006088194412694,0.008447097948185,0.7188703465982028,0.22269560981874087,23.49907401552892
Chhattisgarh,Raipur,2025-05,58,231.0,142.0,0.0002487923897542,373.0,1046.0,12168.384615384615,0.0072403696698729,0.3806970509383378,2025-05-01,0.19630788101488159,-0.3211830316700549,0.1963078810148815,0.0002487923897542,0.0072403696698729,0.3806970509383378,0.13632056907195525,14.305662448017776
Chhattisgarh,Raipur,2025-06,106,275.0,570.0,0.0003083948359011,845.0,925.3333333333334,12168.384615384615,0.006405119886414,0.6745562130177515,2025-06-01,0.19913993408358774,-0.3083306834091481,0.1991399340835877,0.0003083948359011,0.006405119886414,0.6745562130177515,0.21016083849352923,22.164923424096685
Chhattisgarh,Raipur,2025-07,20,41.0,79.0,0.0002321172966072,120.0,446.0,12168.384615384615,0.0030871939510165,0.6583333333333333,2025-07-01,0.1947898525691556,-0.3280721081743122,0.1947898525691555,0.0002321172966072,0.0030871939510165,0.6583333333333333,0.20438273752390074,21.549925621106855
Chhattisgarh,Raipur,2025-08,105,548.0,750.0,0.0004782353190415,1298.0,754.3333333333334,12168.384615384615,0.0052214648065399,0.5778120184899846,2025-08-01,0.20185798501605368,-0.2959956966248455,0.2018579850160536,0.0004782353190415,0.0052214648065399,0.5778120184899846,0.18627343842305433,19.62244473781203
Chhattisgarh,Raipur,2025-09,139,571.0,872.0,0.0004016130203887,1443.0,953.6666666666666,12168.384615384615,0.0066012420731378,0.6042966042966043,2025-09-01,0.2027280013189401,-0.2920474116718127,0.2027280013189401,0.0004016130203887,0.0066012420731378,0.6042966042966043,0.19339054576234016,20.37996098758172
Chhattisgarh,Raipur,2025-10,120,593.0,859.0,0.0004681032148245,1452.0,1397.6666666666667,12168.384615384615,0.0096745921050915,0.5915977961432507,2025-10-01,0.2027820023308434,-0.2918023457092107,0.2027820023308434,0.0004681032148245,0.0096745921050915,0.5915977961432507,0.19101492849270157,20.127109850287322
Chhattisgarh,Raipur,2025-11,94,146.0,891.0,0.0004267830435845,1037.0,1310.6666666666667,12168.384615384615,0.0090723816258573,0.8592092574734812,2025-11-01,0.20029195567085806,-0.3031026095403046,0.200291955670858,0.0004267830435845,0.0090723816258573,0.8592092574734812,0.2572568358220816,27.177631758360477
Chhattisgarh,Raipur,2025-12,135,611.0,1025.0,0.0004688196262338,1636.0,1375.0,12168.384615384615,0.0095176943557125,0.6265281173594132,2025-12-01,0.2038860230186441,-0.286792108251569,0.2038860230186441,0.0004688196262338,0.0095176943557125,0.6265281173594132,0.19992930342038037,21.075920025873877
Chhattisgarh,Raipur,NaT,1745,7122.0,5258.0,0.0002744615216807,12380.0,5017.666666666667,12168.384615384615,0.0347320856088582,0.4247172859450727,,0.26835123100631214,0.0057621919924632,0.2683512310063121,0.0002744615216807,0.0347320856088582,0.4247172859450727,0.16861492754624935,17.742943938087297
Chhattisgarh,Rajnandgaon,2025-01,40,39133.0,89714.0,0.124615072149793,128847.0,128847.0,11346.23076923077,0.9564993583288924,0.6962831885880152,2025-01-01,0.9988299846815347,3.320801533298375,0.9988299846815348,0.124615072149793,0.9564993583288924,0.6962831885880152,0.6503461553104718,69.0164762394166
Chhattisgarh,Rajnandgaon,2025-02,93,147.0,498.0,0.0002683076277986,645.0,64746.0,11346.23076923077,0.4806437670598653,0.772093023255814,2025-02-01,0.2004384682998057,-0.3024377098063756,0.2004384682998057,0.0002683076277986,0.4806437670598653,0.772093023255814,0.35335238352722054,37.405654949094775
Chhattisgarh,Rajnandgaon,2025-03,79,133.0,508.0,0.0003138970192515,641.0,43377.66666666666,11346.23076923077,0.3220153385990457,0.7925117004680188,2025-03-01,0.20041355787668025,-0.3025507576291273,0.2004135578766802,0.0003138970192515,0.3220153385990457,0.7925117004680188,0.3188086404478776,33.7289580183025
Chhattisgarh,Rajnandgaon,2025-04,61,748.0,472.0,0.000773724322024,1220.0,835.3333333333334,11346.23076923077,0.0062011206882897,0.3868852459016393,2025-04-01,0.2040193416240869,-0.2861870852858124,0.2040193416240869,0.000773724322024,0.0062011206882897,0.3868852459016393,0.13930757726890683,14.623587573988003
Chhattisgarh,Rajnandgaon,2025-05,9,61.0,23.0,0.0003610713502778,84.0,648.3333333333334,11346.23076923077,0.0048129208853645,0.2738095238095238,2025-05-01,0.19694478145646355,-0.3182926669473075,0.1969447814564635,0.0003610713502778,0.0048129208853645,0.2738095238095238,0.10915288887009812,11.414043951855254
Chhattisgarh,Rajnandgaon,2025-06,39,281.0,326.0,0.0006021162352161,607.0,637.0,11346.23076923077,0.0047287875639751,0.5370675453047776,2025-06-01,0.20020181928011407,-0.3035116641225171,0.200201819280114,0.0006021162352161,0.0047287875639751,0.5370675453047776,0.1756700819437758,18.493866166175632
Chhattisgarh,Rajnandgaon,2025-07,1,5.0,7.0,0.0004642345932144,12.0,234.33333333333331,11346.23076923077,0.0017395801451985,0.5833333333333334,2025-07-01,0.19649639384020573,-0.3203275277568389,0.1964963938402057,0.0004642345932144,0.0017395801451985,0.5833333333333334,0.18570677751563844,19.562131632358735
Chhattisgarh,Rajnandgaon,2025-08,70,1098.0,930.0,0.0011207949464748,2028.0,882.3333333333334,11346.23076923077,0.0065500265211105,0.4585798816568047,2025-08-01,0.20905124709542458,-0.2633514250899603,0.2090512470954245,0.0011207949464748,0.0065500265211105,0.4585798816568047,0.15842896494750616,16.658791090552967
Chhattisgarh,Rajnandgaon,2025-09,78,622.0,705.0,0.0006581616508499,1327.0,1122.3333333333333,11346.23076923077,0.0083316733270038,0.5312735493594575,2025-09-01,0.20468569544269222,-0.2831630560272033,0.2046856954426922,0.0006581616508499,0.0083316733270038,0.5312735493594575,0.17603589325540872,18.532801649329286
Chhattisgarh,Rajnandgaon,2025-10,61,619.0,657.0,0.0008092395368054,1276.0,1543.6666666666667,11346.23076923077,0.0114594532751276,0.5148902821316614,2025-10-01,0.20436808754784294,-0.284604415767288,0.2043680875478429,0.0008092395368054,0.0114594532751276,0.5148902821316614,0.17270382322230746,18.178149530832766
Chhattisgarh,Rajnandgaon,2025-11,49,51.0,650.0,0.0005534497446314,701.0,1101.3333333333333,11346.23076923077,0.0081757792314881,0.927246790299572,2025-11-01,0.20078721422356177,-0.3008550402878511,0.2007872142235617,0.0005534497446314,0.0081757792314881,0.927246790299572,0.2741791201508668,28.978771568563765
Chhattisgarh,Rajnandgaon,2025-12,48,421.0,518.0,0.0007567991024797,939.0,972.0,11346.23076923077,0.0072156695638678,0.5516506922257721,2025-12-01,0.2022693843995251,-0.2941286948341224,0.2022693843995251,0.0007567991024797,0.0072156695638678,0.5516506922257721,0.1803975070580589,18.997034261431324
Chhattisgarh,Rajnandgaon,NaT,958,5583.0,3591.0,0.0003704669587812,9174.0,3604.6666666666665,11346.23076923077,0.0267593452207363,0.3914323086984957,,0.25355371800901283,-0.0613914897439707,0.2535537180090128,0.0003704669587812,0.0267593452207363,0.3914323086984957,0.15536979716924493,16.333185589282383
Chhattisgarh,Sakti,2025-01,14,202.0,2991.0,0.0088232205722244,3193.0,3193.0,458.9090909090909,0.5860494216661618,0.9367366113373004,2025-01-01,0.8941487901399825,2.845740107549594,0.8941487901399825,0.0088232205722244,0.5860494216661618,0.9367366113373004,0.5621732324505293,59.631705338546965
Chhattisgarh,Sakti,2025-02,6,32.0,16.0,0.0003094897288096,48.0,1620.5,458.9090909090909,0.2974297174475463,0.3333333333333333,2025-02-01,0.1728389850951806,-0.4276889538195899,0.1728389850951806,0.0003094897288096,0.2974297174475463,0.3333333333333333,0.1923514066328989,20.2693592025028
Chhattisgarh,Sakti,2025-03,3,82.0,25.0,0.0013798083742762,107.0,1116.0,458.9090909090909,0.204832807572639,0.2336448598130841,2025-03-01,0.18637071116756318,-0.3662796327954939,0.1863707111675631,0.0013798083742762,0.204832807572639,0.2336448598130841,0.14730750159222628,15.475067309075198
Chhattisgarh,Sakti,2025-04,10,87.0,13.0,0.000386862161012,100.0,85.0,458.9090909090909,0.0156010650928981,0.13,2025-04-01,0.18476525214202627,-0.3735654844424205,0.1847652521420262,0.000386862161012,0.0156010650928981,0.13,0.07346937534993339,7.616034444369945
Chhattisgarh,Sakti,2025-06,8,58.0,18.0,0.0003675190529614,76.0,94.33333333333331,458.9090909090909,0.0173141232207457,0.2368421052631578,2025-06-01,0.17926082119732828,-0.3985455472318833,0.1792608211973282,0.0003675190529614,0.0173141232207457,0.2368421052631578,0.09950147707632995,10.386786539754482
Chhattisgarh,Sakti,2025-08,16,82.0,25.0,0.0002587140701767,107.0,94.33333333333331,458.9090909090909,0.0173141232207457,0.2336448598130841,2025-08-01,0.18637071116756318,-0.3662796327954939,0.1863707111675631,0.0002587140701767,0.0173141232207457,0.2336448598130841,0.1000915022130231,10.44958643970126
Chhattisgarh,Sakti,2025-09,17,99.0,15.0,0.0002594252138551,114.0,99.0,458.9090909090909,0.0181706522846695,0.131578947368421,2025-09-01,0.18797617019310012,-0.3589937811485673,0.1879761701931001,0.0002594252138551,0.0181706522846695,0.131578947368421,0.07511046151604918,7.790705048428826
Chhattisgarh,Sakti,2025-10,14,35.0,18.0,0.0001464549609545,53.0,91.33333333333331,458.9090909090909,0.0167634973939376,0.3396226415094339,2025-10-01,0.17398574154199267,-0.4224847740717851,0.1739857415419926,0.0001464549609545,0.0167634973939376,0.3396226415094339,0.12393761952252777,12.987671155123945
Chhattisgarh,Sakti,2025-11,9,29.0,14.0,0.0001848341435946,43.0,70.0,458.9090909090909,0.0128479359588572,0.3255813953488372,2025-11-01,0.1716922286483685,-0.4328931335673946,0.1716922286483685,0.0001848341435946,0.0128479359588572,0.3255813953488372,0.11900122879967567,12.462261601844954
Chhattisgarh,Sakti,2025-12,5,56.0,16.0,0.0005570815118573,72.0,56.0,458.9090909090909,0.0102783487670858,0.2222222222222222,2025-12-01,0.1783434160398786,-0.4027088910301271,0.1783434160398786,0.0005570815118573,0.0102783487670858,0.2222222222222222,0.0939609504088599,9.797075188947176
Chhattisgarh,Sakti,NaT,118,1053.0,82.0,0.0003721089430073,1135.0,416.6666666666667,458.9090909090909,0.0764758092789124,0.0722466960352423,,0.42214383663212796,0.7036997233531614,0.4221438366321279,0.0003721089430073,0.0764758092789124,0.0722466960352423,0.12172102633786647,12.751745901159998
Chhattisgarh,Sarangarh-Bilaigarh,2025-01,1,22.0,15.0,0.0014313899957445,37.0,37.0,195.75,0.0159206918886834,0.4054054054054054,2025-01-01,0.1376766633851824,-0.5872616713200424,0.1376766633851824,0.0014313899957445,0.0159206918886834,0.4054054054054054,0.133296273999282,13.983768657122914
Chhattisgarh,Sarangarh-Bilaigarh,2025-03,1,140.0,15.0,0.0059963634956864,155.0,96.0,195.75,0.0413077411165839,0.0967741935483871,2025-03-01,0.23386420656280096,-0.1507459093309715,0.2338642065628009,0.0059963634956864,0.0413077411165839,0.0967741935483871,0.08309223402750887,8.640252777745838
Chhattisgarh,Sarangarh-Bilaigarh,2025-06,1,76.0,10.0,0.0033270145847034,86.0,92.66666666666669,195.75,0.0398734445500359,0.1162790697674418,2025-06-01,0.17761894826402402,-0.4059966515110214,0.177618948264024,0.0033270145847034,0.0398734445500359,0.1162790697674418,0.07556002260758525,7.838554520955812
Chhattisgarh,Sarangarh-Bilaigarh,2025-08,2,189.0,22.0,0.0040813957986769,211.0,150.66666666666666,195.75,0.0648302048079721,0.1042654028436018,2025-08-01,0.27951253213861993,0.0564141133079095,0.27951253213862,0.0040813957986769,0.0648302048079721,0.1042654028436018,0.09940082708022054,10.376073759413053
Chhattisgarh,Sarangarh-Bilaigarh,2025-09,2,72.0,25.0,0.0018762814809083,97.0,131.33333333333334,195.75,0.0565112847219933,0.2577319587628865,2025-09-01,0.18658558364498845,-0.3653045042069555,0.1865855836449884,0.0018762814809083,0.0565112847219933,0.2577319587628865,0.11644081204449014,12.189741151362295
Chhattisgarh,Sarangarh-Bilaigarh,2025-10,1,97.0,11.0,0.0041781113389299,108.0,138.66666666666666,195.75,0.0596667371683991,0.1018518518518518,2025-10-01,0.1955522190259529,-0.3246123569028895,0.1955522190259529,0.0041781113389299,0.0596667371683991,0.1018518518518518,0.08074352446193228,8.39026558813401
Chhattisgarh,Sarangarh-Bilaigarh,2025-12,2,14.0,10.0,0.0004642345932144,24.0,76.33333333333333,195.75,0.0328453913739504,0.4166666666666667,2025-12-01,0.12707973066222442,-0.6353523908612112,0.1270797306622244,0.0004642345932144,0.0328453913739504,0.4166666666666667,0.13793323102056348,14.47730769280884
Chhattisgarh,Sarangarh-Bilaigarh,NaT,37,804.0,44.0,0.0008866462501032,848.0,326.6666666666667,195.75,0.1405610635217094,0.0518867924528301,,0.7987622355635609,2.4128593708251818,0.7987622355635609,0.0008866462501032,0.1405610635217094,0.0518867924528301,0.20813040498137803,21.94881225614487
Chhattisgarh,Sukma,2025-01,1011,842.0,15332.0,0.0006189029270236,16174.0,16174.0,1783.3333333333333,0.7639182680691734,0.9479411401013972,2025-01-01,0.9603547956193286,3.1461944488846574,0.9603547956193286,0.0006189029270236,0.7639182680691734,0.9479411401013972,0.6202214820446155,65.81012730718616
Chhattisgarh,Sukma,2025-02,19,64.0,84.0,0.000301345262262,148.0,8161.0,1783.3333333333333,0.3854542466744481,0.5675675675675675,2025-02-01,0.1882990004247744,-0.3575287215377589,0.1882990004247744,0.000301345262262,0.3854542466744481,0.5675675675675675,0.2760056572241374,29.17318082050404
Chhattisgarh,Sukma,2025-03,11,21.0,128.0,0.0005240223817344,149.0,5490.333333333333,1783.3333333333333,0.2593153166268364,0.8590604026845637,2025-03-01,0.18834717562727002,-0.3573100941091789,0.18834717562727,0.0005240223817344,0.2593153166268364,0.8590604026845637,0.3174205716678244,33.58121756609881
Chhattisgarh,Sukma,2025-04,9,113.0,216.0,0.0014141961219217,329.0,208.66666666666663,1783.3333333333333,0.009855587894384,0.6565349544072948,2025-04-01,0.1970187120764788,-0.3179571569647864,0.1970187120764787,0.0014141961219217,0.009855587894384,0.6565349544072948,0.20642563682729198,21.767363597687563
Chhattisgarh,Sukma,2025-05,16,84.0,138.0,0.0005367712484041,222.0,233.33333333333331,1783.3333333333333,0.0110206254410045,0.6216216216216216,2025-05-01,0.19186396540944914,-0.341350291822842,0.1918639654094491,0.0005367712484041,0.0110206254410045,0.6216216216216216,0.19669438622206759,20.73160846394832
Chhattisgarh,Sukma,2025-06,15,154.0,79.0,0.0006009258901053,233.0,261.3333333333333,1783.3333333333333,0.012343100493925,0.3390557939914163,2025-06-01,0.19239389263690077,-0.3389453901084624,0.1923938926369007,0.0006009258901053,0.012343100493925,0.3390557939914163,0.12650877991574705,13.261335115182083
Chhattisgarh,Sukma,2025-08,22,426.0,171.0,0.0010498032278371,597.0,350.6666666666667,1783.3333333333333,0.0165624256627668,0.2864321608040201,2025-08-01,0.20992966634530072,-0.2593650061053575,0.2099296663453007,0.0010498032278371,0.0165624256627668,0.2864321608040201,0.118049520854108,12.360965639955642
Chhattisgarh,Sukma,2025-09,19,163.0,281.0,0.000904035786786,444.0,424.6666666666667,1783.3333333333333,0.0200575383026282,0.6328828828828829,2025-09-01,0.2025588603634733,-0.2928150026780912,0.2025588603634733,0.000904035786786,0.0200575383026282,0.6328828828828829,0.20401808810510821,21.511113805149037
Chhattisgarh,Sukma,2025-10,11,36.0,128.0,0.0005767763127815,164.0,401.6666666666667,1783.3333333333333,0.0189712195091577,0.7804878048780488,2025-10-01,0.18906980366470408,-0.3540306826804796,0.189069803664704,0.0005767763127815,0.0189712195091577,0.7804878048780488,0.2378517497235769,25.112232524228347
Chhattisgarh,Sukma,2025-11,9,44.0,129.0,0.0007436350428342,173.0,260.3333333333333,1783.3333333333333,0.012295869242035,0.7456647398843931,2025-11-01,0.18950338048716453,-0.35206303582326,0.1895033804871645,0.0007436350428342,0.012295869242035,0.7456647398843931,0.2276139188918902,24.022559030815223
Chhattisgarh,Sukma,2025-12,15,222.0,160.0,0.0009852089700439,382.0,239.66666666666663,1783.3333333333333,0.0113197567029746,0.418848167539267,2025-12-01,0.1995719978087458,-0.3063699032500486,0.1995719978087458,0.0009852089700439,0.0113197567029746,0.418848167539267,0.14775194331332275,15.522371896424584
Chhattisgarh,Sukma,NaT,270,1576.0,809.0,0.0003417282422272,2385.0,980.0,1783.3333333333333,0.0462866268522189,0.3392033542976939,,0.2960669284074412,0.1315408361956084,0.2960669284074412,0.0003417282422272,0.0462866268522189,0.3392033542976939,0.1556883994416346,16.36709633237551
Chhattisgarh,Surajpur,2025-01,49,3329.0,36864.0,0.0317329608929726,40193.0,40193.0,4513.25,0.7501066514228983,0.9171746323986764,2025-01-01,0.9585923301431658,3.1381960747200743,0.9585923301431658,0.0317329608929726,0.7501066514228983,0.9171746323986764,0.6180586752519186,65.57992686022416
Chhattisgarh,Surajpur,2025-02,43,223.0,158.0,0.0003427778682455,381.0,20287.0,4513.25,0.3786085546591779,0.4146981627296588,2025-02-01,0.18699419461179972,-0.3634501567348994,0.1869941946117997,0.0003427778682455,0.3786085546591779,0.4146981627296588,0.2358283516300428,24.896870177907616
